,token,name,symbol
19914,959881,64ONGC31,64ONGC31
19915,959942,725BFL30,725BFL30
19916,973171,876JSL31,876JSL31
19917,973201,920CIFCL31,920CIFCL31
19918,973272,885PFL31,885PFL31
19919,973321,689IRFC31,689IRFC31
19920,959947,725REC30,725REC30
19921,960004,704PFCL30,704PFCL30
19922,960151,81LTF33,81LTF33
19923,960153,81LTF35,81LTF35
19924,973327,970HLFL27,970HLFL27
19925,973348,1095IFSL27,1095IFSL27
19926,973374,726NHAI38,726NHAI38
19927,973445,HDBZC26,HDBZC26
19928,960282,765IHFCL35,765IHFCL35
19929,960353,692BFL30,692BFL30
19930,960403,645REC31,645REC31
19931,960424,955TCAPPER,955TCAPPER
19932,973521,645ABCL26,645ABCL26
19933,973584,68AFL26,68AFL26
19934,973586,695IRFC36,695IRFC36
19935,973618,715BFL31,715BFL31
19936,960469,875JFP31,875JFP31
19937,960479,686NHPC28,686NHPC28
19938,961708,IIFCLBDIS4,IIFCLBDIS4
19939,961763,717KPL28,717KPL28
19940,973666,692PFCL32,692PFCL32
19941,973688,08SFL31,08SFL31
19942,973790,1216SFPL26,1216SFPL26
19943,973796,89TCBIL35,89TCBIL35
19944,961767,719HUDCO28,719HUDCO28
19945,961770,702IIFCL28,702IIFCL28
19946,961771,708IIFCL33,708IIFCL33
19947,961806,848NTPC28,848NTPC28
19948,973841,712NHAI37,712NHAI37
19949,973860,690TRCL26,690TRCL26
19950,973861,690TRCL27,690TRCL27
19951,973864,714NEEPC30,714NEEPC30
19952,961807,866NTPC33,866NTPC33
19953,961810,891NTPC33,891NTPC33
19954,961863,898HUDCO29,898HUDCO29
19955,961910,762NTPC35F,762NTPC35F
19956,973920,15PPPL29,15PPPL29
19957,973923,825SFL29,825SFL29
19958,973945,770BHFL27,770BHFL27
19959,973990,962APSB28,962APSB28
19960,972562,97IFCI30,97IFCI30
19961,972579,IFCI37,IFCI37
19962,972580,IFCI36,IFCI36
19963,972581,IFCI35,IFCI35
19964,973994,962APSB31,962APSB31
19965,974002,781HPCL32,781HPCL32
19966,974033,840CFSL32,840CFSL32
19967,974072,8HDFCB32,8HDFCB32
19968,972607,998IFCI30,998IFCI30
19969,972706,875IFCI26A,875IFCI26A
19970,972721,872IFCI27,872IFCI27
19971,972772,990IFCI32C,990IFCI32C
19972,974088,1050HFL27,1050HFL27
19973,974103,THFLMCLR26,THFLMCLR26
19974,974119,713PFCL26,713PFCL26
19975,974124,1025ARKA28,1025ARKA28
19976,972788,738IRFC27A,738IRFC27A
19977,972801,738IRFC27B,738IRFC27B
19978,972859,848IRFC28B,848IRFC28B
19979,972867,855IRFC29A,855IRFC29A
19980,974138,865YATL27,865YATL27
19981,974152,780HDFCB32,780HDFCB32
19982,974170,715PFCL26,715PFCL26
19983,974173,855SFL32,855SFL32
19984,972873,863NTPC29,863NTPC29
19985,973124,8SFL31,8SFL31
19986,973176,663HPCL31,663HPCL31
19987,973185,1175AFI26,1175AFI26
19988,974213,95EFRL26,95EFRL26
19989,974220,757SBI37,757SBI37
19990,974222,750REC33,750REC33
19991,974255,1379LMPL26,1379LMPL26
19992,973190,AFINIF24B,AFINIF24B
19993,973276,635PFCL27,635PFCL27
19994,973309,79WCL36,79WCL36
19995,973444,635HDB26,635HDB26
19996,974257,862JSL22,862JSL22
19997,974265,86THFL37,86THFL37
19998,974283,995UPPCL27,995UPPCL27
19999,974285,995UPPCL29,995UPPCL29
20000,973450,672IGT26,672IGT26
20001,973476,655AFL26,655AFL26
20002,973509,692NABAR29,692NABAR29
20003,973554,627BPCL26,627BPCL26
20004,974308,850SFL32,850SFL32
20005,974311,PCPL28,PCPL28
20006,974334,807IIL32,807IIL32
20007,974345,79866KMP27,79866KMP27
20008,973574,8JMFHL26,8JMFHL26
20009,973638,840PNBPER,840PNBPER
20010,973743,8BOBPERP,8BOBPERP
20011,973757,765PDPL29,765PDPL29
20012,974386,1125AML28A,1125AML28A
20013,974402,755REC28,755REC28
20014,974424,758PFCL33,758PFCL33
20015,974452,962APSB32A,962APSB32A
20016,973759,785PDPL34,785PDPL34
20017,973792,614IOCL27,614IOCL27
20018,973820,705AHFL26,705AHFL26
20019,973879,97UPPCL26,97UPPCL26
20020,974497,765IRFC32,765IRFC32
20021,974503,975JKBL32,975JKBL32
20022,974567,788IHFCL28,788IHFCL28
20023,974569,820MRHFL26,820MRHFL26
20024,973880,97UPPCL27,97UPPCL27
20025,973897,1177SCNL26,1177SCNL26
20026,973965,799BFL35,799BFL35
20027,974022,874VL32,874VL32
20028,974570,780ABLBL26,780ABLBL26
20029,974602,759NHPCL32,759NHPCL32
20030,974605,759NHPCL29,759NHPCL29
20031,974630,785IGT28,785IGT28
20032,974037,875PNBPER,875PNBPER
20033,974067,825CFSL32,825CFSL32
20034,974075,795MBPR27,795MBPR27
20035,974089,11HFL27,11HFL27
20036,974635,EELZC26,EELZC26
20037,974641,774HPCL28,774HPCL28
20038,974661,922MFL33,922MFL33
20039,974691,808BFL33,808BFL33
20040,974093,93AUFL32,93AUFL32
20041,974107,739BOB29,739BOB29
20042,974127,777IIL27,777IIL27
20043,974131,7475KMPL26,7475KMPL26
20044,974704,9SVPL33,9SVPL33
20045,974721,875JFHLL26,875JFHLL26
20046,974737,756PGCIL33,756PGCIL33
20047,974738,790TRCL28,790TRCL28
20048,974151,714IOCL27,714IOCL27
20049,974167,742PFCL32,742PFCL32
20050,974179,765HFSL27,765HFSL27
20051,974227,825VIT29,825VIT29
20052,974741,950AFPL26,950AFPL26
20053,974753,10QN0326,10QN0326
20054,974761,8BFL26,8BFL26
20055,974775,811KMIL26,811KMIL26
20056,974246,001HCCL29,001HCCL29
20057,974288,995UPPCL32,995UPPCL32
20058,974315,795BFL27,795BFL27
20059,974316,815ABHF32,815ABHF32
20060,974802,798RECPER,798RECPER
20061,974806,801ABCL28,801ABCL28
20062,974810,863KFL32,863KFL32
20063,974847,7835KMPL26,7835KMPL26
20064,974348,792BHFL26,792BHFL26
20065,974862,723IRFC26,723IRFC26
20066,974911,NWFL26,NWFL26
20067,974320,1050HFL27A,1050HFL27A
20068,974326,950MFSPL26,950MFSPL26
20069,974335,91TIAPL30,91TIAPL30
20070,974881,11MML26A,11MML26A
20071,974904,785INT40,785INT40
20072,974356,765PFCL37,765PFCL37
20073,974390,764IRFC37,764IRFC37
20074,974395,789PNB37,789PNB37
20075,974397,763GIL27,763GIL27
20076,974916,748PFCL38,748PFCL38
20077,974937,1050HFL28A,1050HFL28A
20078,974960,849KIIFB33,849KIIFB33
20079,975011,TRILMLD26,TRILMLD26
20080,974400,834AIEYP27,834AIEYP27
20081,974403,767REC37,767REC37
20082,974423,EPDL91222,EPDL91222
20083,974428,753REC33,753REC33
20084,975030,764REC26,764REC26
20085,975038,1070AUSF29,1070AUSF29
20086,975039,75PGCIL33,75PGCIL33
20087,975055,785BHFL28,785BHFL28
20088,974431,784HDFC32,784HDFC32
20089,974439,734GIL27,734GIL27
20090,974451,962APSB31A,962APSB31A
20091,974458,BSNLIRR32,BSNLIRR32
20092,975088,105HFL27,105HFL27
20093,975098,8AFL2026,8AFL2026
20094,975102,749SBI38,749SBI38
20095,975118,1055CIFC26,1055CIFC26
20096,974476,1370AIP32A,1370AIP32A
20097,974482,775TPCL30,775TPCL30
20098,974512,9INDIGM25,9INDIGM25
20099,974499,788ABCL26,788ABCL26
20100,975158,8BFL28,8BFL28
20101,975175,810IIL35,810IIL35
20102,975189,925SKFL26,925SKFL26
20103,975217,960GDL26,960GDL26
20104,974577,JFCL020326,JFCL020326
20105,975230,JCL301123,JCL301123
20106,975247,769PFCL38,769PFCL38
20107,975259,923SFL27,923SFL27
20108,975269,895KIIFB29,895KIIFB29
20109,974538,74IRFC26,74IRFC26
20110,974543,827ATL40,827ATL40
20111,974544,827ATL41,827ATL41
20112,974578,760REC26,760REC26
20113,974592,768HUDCO26,768HUDCO26
20114,974594,770NABAR38,770NABAR38
20115,974596,759NHPCL38,759NHPCL38
20116,975272,895KIIFB33,895KIIFB33
20117,975275,975VFL27,975VFL27
20118,975285,145LMPF29,145LMPF29
20119,975286,970MGIC33,970MGIC33
20120,974597,759NHPCL37,759NHPCL37
20121,974636,91THFL33,91THFL33
20122,974653,875PFL26,875PFL26
20123,974656,782PFCL31,782PFCL31
20124,975289,845HFSLPER,845HFSLPER
20125,975293,829AFL27,829AFL27
20126,975304,91JMFPL27,91JMFPL27
20127,975319,838AFL34,838AFL34
20128,974658,782PFCL32,782PFCL32
20129,974670,825KMPL26,825KMPL26
20130,974679,774IRFC38,774IRFC38
20131,974685,835AFL26,835AFL26
20132,975323,793THDC34,793THDC34
20133,975328,835MMFSL34,835MMFSL34
20134,975335,1275SCNL29,1275SCNL29
20135,975345,757BOB24,757BOB24
20136,974698,752PGCIL33,752PGCIL33
20137,974700,830MMFSL26,830MMFSL26
20138,974711,890KFC31,890KFC31
20139,974712,890KFC32,890KFC32
20140,975356,LENKAMLD26,LENKAMLD26
20141,975367,1250SML26,1250SML26
20142,975369,IFSLNIFT26,IFSLNIFT26
20143,975371,838PWFL26,838PWFL26
20144,974725,825MMFSL28,825MMFSL28
20145,974727,825MMFS28A,825MMFS28A
20146,974771,KPDLZC33,KPDLZC33
20147,974780,762PFCL33,762PFCL33
20148,975374,782BFL34,782BFL34
20149,975386,930JFC26,930JFC26
20150,975391,8BHFL26,8BHFL26
20151,975398,127SFPL27,127SFPL27
20152,974785,875PFL26,875PFL26
20153,974804,875SFL28,875SFL28
20154,974807,863KFC30,863KFC30
20155,974809,863KFL31,863KFL31
20156,975406,760PFC29,760PFC29
20157,975413,990AFPL27,990AFPL27
20158,975415,1315MFL26,1315MFL26
20159,975420,0PMPL29,0PMPL29
20160,975471,AFLZC26,AFLZC26
20161,974811,863KFL29,863KFL29
20162,974820,HMTTBIL26A,HMTTBIL26A
20163,974832,750NABAR26,750NABAR26
20164,974845,910THFL33,910THFL33
20165,975432,841MRHFL29,841MRHFL29
20166,975446,935PFL26,935PFL26
20167,975447,995ICFL26C,995ICFL26C
20168,974853,85AHFL26,85AHFL26
20169,974865,795AFL28,795AFL28
20170,974872,9522AFS26,9522AFS26
20171,974878,880THFL26,880THFL26
20172,975484,796PIL29,796PIL29
20173,975496,780TRC28,780TRC28
20174,975501,995AAHL27,995AAHL27
20175,975503,1335SHFL27,1335SHFL27
20176,975520,1110ESFB31,1110ESFB31
20177,974891,773BFL28,773BFL28
20178,974892,79ABCL28,79ABCL28
20179,974914,1075AUSF28,1075AUSF28
20180,974936,749CHT41,749CHT41
20181,975514,1040ECL27,1040ECL27
20182,975515,990OFSL027,990OFSL027
20183,975519,11ESFB30,11ESFB30
20184,975561,975OFSL27,975OFSL27
20185,974958,849KIIFB31,849KIIFB31
20186,974963,1075AUSF29,1075AUSF29
20187,974964,795IIL28,795IIL28
20188,975014,940AFS26,940AFS26
20189,975533,DIALRESE34,DIALRESE34
20190,975534,812BFL27,812BFL27
20191,975549,910KIIFB28,910KIIFB28
20192,975604,1060SCNL26,1060SCNL26
20193,975613,AFI260324,AFI260324
20194,975629,1425CSAI26,1425CSAI26
20195,975630,1050AFL27,1050AFL27
20196,975017,1075AUSB29,1075AUSB29
20197,975018,875STJII28,875STJII28
20198,975061,1048EFL26,1048EFL26
20199,975069,757ABFRL30,757ABFRL30
20200,975634,813KMPL27,813KMPL27
20201,975650,834HDB27,834HDB27
20202,975666,940NHFPL26,940NHFPL26
20203,975684,11HFL29,11HFL29
20204,975091,850GPL28,850GPL28
20205,975104,78SCL30,78SCL30
20206,975111,804KMIL26,804KMIL26
20207,975136,875STSIX28,875STSIX28
20208,975226,77PFCL33,77PFCL33
20209,975696,1306LMP27,1306LMP27
20210,975701,818MMFSL29,818MMFSL29
20211,975702,ECE310524,ECE310524
20212,975715,75IREDA34,75IREDA34
20213,975164,769IIFC38,769IIFC38
20214,975186,965TCPL26,965TCPL26
20215,975202,995PDLL26,995PDLL26
20216,975232,768BOB33,768BOB33
20217,975249,820KMPL28,820KMPL28
20218,975262,765NBFID38,765NBFID38
20219,975265,768IREDA33,768IREDA33
20220,975717,980DMIFP27,980DMIFP27
20221,975722,1175NCP26,1175NCP26
20222,975742,764NBRD29,764NBRD29
20223,975754,957MASFL27,957MASFL27
20224,975276,KPDL221223,KPDL221223
20225,975310,840ATIT26,840ATIT26
20226,975318,1085SCNL26,1085SCNL26
20227,975346,1340TCFL27,1340TCFL27
20228,975770,795CHT44,795CHT44
20229,975774,0ICLFL30A,0ICLFL30A
20230,975789,799IFL36,799IFL36
20231,975862,737IRFC29,737IRFC29
20232,975388,804IHFCL29,804IHFCL29
20233,975390,961360OPL27,961360OPL27
20234,975392,EEL16224,EEL16224
20235,975417,759IREDA34,759IREDA34
20236,975872,EEL010824,EEL010824
20237,975898,849ABSLI34,849ABSLI34
20238,975932,12AFIL026,12AFIL026
20239,975933,IFL190824,IFL190824
20240,975426,960CFSL34,960CFSL34
20241,975439,10MMFL26,10MMFL26
20242,975443,ABCRESET27,ABCRESET27
20243,975444,995ICFL26A,995ICFL26A
20244,975946,1040SML26,1040SML26
20245,975956,722HPCL29,722HPCL29
20246,975967,835ABREL27,835ABREL27
20247,975983,910PLM28,910PLM28
20248,975461,MFLRESET26,MFLRESET26
20249,975518,765HDFC34,765HDFC34
20250,975526,975MGICL34,975MGICL34
20251,975536,SIILRESE27,SIILRESE27
20252,975991,903CFSL26,903CFSL26
20253,975994,726BOB34,726BOB34
20254,976006,925MCSL26A,925MCSL26A
20255,976042,796EOPRT27,796EOPRT27
20256,975544,975VFSL26,975VFSL26
20257,975565,910TIAPL31,910TIAPL31
20258,975580,1430DKGF29,1430DKGF29
20259,976046,801MMFSL27,801MMFSL27
20260,976057,95SHDF27,95SHDF27
20261,976061,895SISL39,895SISL39
20262,976073,885SAT29,885SAT29
20263,975576,825AHFL29,825AHFL29
20264,975585,975SCL27,975SCL27
20265,975590,745RL34,745RL34
20266,975593,854CIFC29,854CIFC29
20267,975622,1353TECPL26,1353TECPL26
20268,976093,1050AF27,1050AF27
20269,976115,975DMIFP27,975DMIFP27
20270,976132,828SKRPL31,828SKRPL31
20271,976146,99MCSL26,99MCSL26
20272,975664,748HUD29,748HUD29
20273,975668,1320KCPL27,1320KCPL27
20274,975676,920SFL29,920SFL29
20275,975709,925SKFL26A,925SKFL26A
20276,976153,732IREDA29,732IREDA29
20277,976161,709RL39,709RL39
20278,976162,734RL30,734RL30
20279,976167,945OFSL26,945OFSL26
20280,975733,995AAHL28,995AAHL28
20281,975743,918NACL29,918NACL29
20282,975746,1050NFL27,1050NFL27
20283,975764,744IRED34,744IRED34
20284,976176,9HLFL27,9HLFL27
20285,976181,825GHFL26,825GHFL26
20286,976206,803IUTL226,803IUTL226
20287,976219,117VFPL27,117VFPL27
20288,975801,789BOM34,789BOM34
20289,975807,SJT2024,SJT2024
20290,975809,850PJL28,850PJL28
20291,975818,812BFL27A,812BFL27A
20292,976220,792IIL30,792IIL30
20293,976233,95MCSL26,95MCSL26
20294,976237,709IRFC34,709IRFC34
20295,976269,1125AFPL29,1125AFPL29
20296,975829,736IOCL29,736IOCL29
20297,975854,950DIA34RR,950DIA34RR
20298,975855,1022WE27RR,1022WE27RR
20299,975901,925VJRT27,925VJRT27
20300,976274,974VCL26,974VCL26
20301,976283,94AKCFL27,94AKCFL27
20302,976301,99IKFF27,99IKFF27
20303,976305,995AFL26,995AFL26
20304,975910,965OPML27,965OPML27
20305,975936,125AFIL30,125AFIL30
20306,975950,73BOB34,73BOB34
20307,975951,1075MML26B,1075MML26B
20308,976306,14ACAP26,14ACAP26
20309,976324,94AKCF28,94AKCF28
20310,976354,1175AFIL28,1175AFIL28
20311,976361,IFSL24125,IFSL24125
20312,975952,95AFL34,95AFL34
20313,975953,87AESL34,87AESL34
20314,975960,725IRFC34,725IRFC34
20315,975968,855ABREL29,855ABREL29
20316,976374,0NHIT35,0NHIT35
20317,976399,985SGFL28,985SGFL28
20318,976400,950HLFLPRP,950HLFLPRP
20319,976404,1150BRFL27,1150BRFL27
20320,975980,95DHRUVA29,95DHRUVA29
20321,976005,910SFL34,910SFL34
20322,976025,810DCCDL34,810DCCDL34
20323,976026,115SFPLP29,115SFPLP29
20324,976406,781IHFCL28,781IHFCL28
20325,976413,734PNB35,734PNB35
20326,976414,1081BHG28,1081BHG28
20327,976429,1028UCL29,1028UCL29
20328,976028,795IHFC27,795IHFC27
20329,976049,1250SFPL26,1250SFPL26
20330,976050,802IUTA126,802IUTA126
20331,976081,ICLF041024,ICLF041024
20332,976452,740IREDA36,740IREDA36
20333,976455,115MFL26A,115MFL26A
20334,976436,965VFL28,965VFL28
20335,976446,960SHANK27,960SHANK27
20336,976086,949KIIFB30,949KIIFB30
20337,976129,708PGC34,708PGC34
20338,976142,827HFSL34,827HFSL34
20339,976159,747IIFCL27,747IIFCL27
20340,976464,895AFIPL29,895AFIPL29
20341,976471,1135STF27,1135STF27
20342,976473,990IN04128,990IN04128
20343,976477,0ICLFL29,0ICLFL29
20344,976170,975VFL28A,975VFL28A
20345,976180,942360OP27,942360OP27
20346,976193,775IHFCL34,775IHFCL34
20347,976196,10CJDPL28,10CJDPL28
20348,976494,6HHPL28,6HHPL28
20349,976508,875JEL028,875JEL028
20350,976524,830MCFPL30,830MCFPL30
20351,976527,10CJDPL28A,10CJDPL28A
20352,976199,1010ICFL27,1010ICFL27
20353,976215,1331PA11T28,1331PA11T28
20354,976246,10EFCL27,10EFCL27
20355,976252,710RECL35,710RECL35
20356,976545,1235DKGF28,1235DKGF28
20357,976569,11AGAM2526,11AGAM2526
20358,976582,1225ICL29,1225ICL29
20359,976583,0ICLFL29B,0ICLFL29B
20360,976255,7882AXFL27,7882AXFL27
20361,976266,743PNB39,743PNB39
20362,976279,12FFSL27,12FFSL27
20363,976285,841AFLPER,841AFLPER
20364,976595,95STELLA27,95STELLA27
20365,976601,5GMRALD28,5GMRALD28
20366,976602,78618ABH28,78618ABH28
20367,976609,8MMFSL27A,8MMFSL27A
20368,976293,942KIIFB34,942KIIFB34
20369,976330,842AFL30,842AFL30
20370,976336,101ICFL27,101ICFL27
20371,976339,115MFL26,115MFL26
20372,976624,745ATIT35,745ATIT35
20373,976683,1005MFL28A,1005MFL28A
20374,976635,810AHFL28,810AHFL28
20375,976674,686NHPCL37,686NHPCL37
20376,976347,PFL230125A,PFL230125A
20377,976350,11HFL30,11HFL30
20378,976359,1250AFIL30,1250AFIL30
20379,976364,990IKF27,990IKF27
20380,976686,911LGS927,911LGS927
20381,976697,EFCL150525,EFCL150525
20382,976705,965KFIL28,965KFIL28
20383,976708,EFCL210525,EFCL210525
20384,976365,940UTD2430,940UTD2430
20385,976366,940UTD30,940UTD30
20386,976373,0NHIT34,0NHIT34
20387,976378,1081BHGC28,1081BHGC28
20388,976718,875AVHF30,875AVHF30
20389,976751,1125IML27,1125IML27
20390,976759,818PFL35,818PFL35
20391,976761,776AHFL28,776AHFL28
20392,976393,786ABHFL28,786ABHFL28
20393,976410,95HHFLPER,95HHFLPER
20394,976430,94VL27,94VL27
20395,976435,975VFL29,975VFL29
20396,976770,1150NCPL26,1150NCPL26
20397,976784,742DCBL32,742DCBL32
20398,976785,749DCBL35,749DCBL35
20399,976789,970AXFPL28,970AXFPL28
20400,976437,1060NFL27,1060NFL27
20401,976453,799RECPERP,799RECPERP
20402,976459,12LVAF27,12LVAF27
20403,976480,79413ABC28,79413ABC28
20404,976798,AAHS13625A,AAHS13625A
20405,976803,915PFL27,915PFL27
20406,976807,725JDFI27,725JDFI27
20407,976824,1070SISL27,1070SISL27
20408,976482,1015EIAI29,1015EIAI29
20409,976485,1125MHFC30,1125MHFC30
20410,976487,875AVHFI30,875AVHFI30
20411,976488,790ABHFL28,790ABHFL28
20412,976858,770PFL30,770PFL30
20413,976867,749RCFL28,749RCFL28
20414,976881,14DONN2527,14DONN2527
20415,976888,11RSL26,11RSL26
20416,976493,10KFL027,10KFL027
20417,976499,925ARFL35,925ARFL35
20418,976500,820HEGIC35,820HEGIC35
20419,976504,744RL28,744RL28
20420,976895,796LDL28,796LDL28
20421,976905,985ACAPL27,985ACAPL27
20422,976907,ICLFL10725,ICLFL10725
20423,976909,71ABHFL27,71ABHFL27
20424,976509,880JEL030,880JEL030
20425,976514,775HZL26,775HZL26
20426,976517,840IRDAPRP,840IRDAPRP
20427,976525,MFSL210325,MFSL210325
20428,976911,920NWIL27,920NWIL27
20429,976914,705MMFSL27,705MMFSL27
20430,976927,1095AFP27,1095AFP27
20431,976934,858KFC31,858KFC31
20432,976535,EFCL25325,EFCL25325
20433,976540,12AFI30,12AFI30
20434,976558,758IIT47,758IIT47
20435,976560,10DCAL27,10DCAL27
20436,976935,1120ESP27A,1120ESP27A
20437,976953,72728SEI32,72728SEI32
20438,976960,925VFIP27,925VFIP27
20439,976962,1090AFP26A,1090AFP26A
20440,976561,1002EIAL28,1002EIAL28
20441,976563,797AFL30,797AFL30
20442,976564,95AKCFL28,95AKCFL28
20443,976576,975OFSL27B,975OFSL27B
20444,976969,975MFSL27,975MFSL27
20445,976971,707BFL28,707BFL28
20446,976973,699IIFCL30,699IIFCL30
20447,976985,0MCIBPL27,0MCIBPL27
20448,976580,920AUSFB35,920AUSFB35
20449,976585,145ACAPL26,145ACAPL26
20450,976586,20PRIPL29,20PRIPL29
20451,976597,1290MCFL27,1290MCFL27
20452,976993,12AFIL27E,12AFIL27E
20453,977012,967KIIFB35,967KIIFB35
20454,977016,920BML28,920BML28
20455,977019,910BML27,910BML27
20456,976599,757BFL30,757BFL30
20457,976607,704NBFID35,704NBFID35
20458,976618,11IML26B,11IML26B
20459,976636,72503CHT28,72503CHT28
20460,977037,73015CHT35,73015CHT35
20461,977077,1290AFPL27,1290AFPL27
20462,977043,741MBPR33,741MBPR33
20463,977067,169BFPL29,169BFPL29
20464,976645,755LTMRH35,755LTMRH35
20465,976646,723BFL27,723BFL27
20466,976647,640IIT34,640IIT34
20467,976652,686REC35,686REC35
20468,977081,ABCL020925,ABCL020925
20469,977104,880PFL28,880PFL28
20470,977137,849CFSL30,849CFSL30
20471,977157,737BFL30,737BFL30
20472,976679,840HLFL27,840HLFL27
20473,976685,1125MFL27,1125MFL27
20474,976690,1125IML26B,1125IML26B
20475,976693,12MML26,12MML26
20476,977165,910HLFL32,910HLFL32
20477,977194,870AEL28,870AEL28
20478,977207,1125VFPL26,1125VFPL26
20479,977219,745BFL35,745BFL35
20480,976694,719JCL28,719JCL28
20481,976700,722EOPR28,722EOPR28
20482,976714,681RL36,681RL36
20483,976715,737AFL28,737AFL28
20484,977220,930SCL2035,930SCL2035
20485,977227,1025MBFL27,1025MBFL27
20486,977231,KPDL161025,KPDL161025
20487,977247,12VMVPL29,12VMVPL29
20488,976728,75168KID31,75168KID31
20489,976732,1110SFPL26,1110SFPL26
20490,976745,925VT29A,925VT29A
20491,976746,925VT31,925VT31
20492,977276,74IIF40,74IIF40
20493,977277,765GICHF28,765GICHF28
20494,977287,365JPL30,365JPL30
20495,977290,907KMPL28,907KMPL28
20496,976748,1190LMPL28,1190LMPL28
20497,976749,12AFL27,12AFL27
20498,976752,10PDL27,10PDL27
20499,976762,JBL050625,JBL050625
20500,977296,925MMFL027,925MMFL027
20501,977299,72841ABH30,72841ABH30
20502,977315,1115FFSL27,1115FFSL27
20503,977337,11HFL31,11HFL31
20504,976769,114AFSL28,114AFSL28
20505,976783,12MML026,12MML026
20506,976815,820HLFL28,820HLFL28
20507,976822,11AFL29,11AFL29
20508,977346,895NWIL28,895NWIL28
20509,977352,0360OAM27,0360OAM27
20510,977358,85PDL28,85PDL28
20511,977360,1002AFPL30,1002AFPL30
20512,976828,1142BFL27,1142BFL27
20513,976831,1140KFL28,1140KFL28
20514,976832,965VCL27,965VCL27
20515,976835,13PCL29,13PCL29
20516,977368,880MFL2028,880MFL2028
20517,977373,824CFSL27,824CFSL27
20518,977377,8MPFL27,8MPFL27
20519,977381,1095FFL28,1095FFL28
20520,976848,14PCL2029A,14PCL2029A
20521,976852,965MFL028,965MFL028
20522,976861,680SMIL30,680SMIL30
20523,976869,875OPL27,875OPL27
20524,977397,1065SRFC28,1065SRFC28
20525,977420,1095SFL27A,1095SFL27A
20526,977426,1180FCPL29,1180FCPL29
20527,977443,1085SFL27,1085SFL27
20528,976879,733KMIL28,733KMIL28
20529,976886,8EPPL45,8EPPL45
20530,976904,12ICLFL28A,12ICLFL28A
20531,976906,7AHL45,7AHL45
20532,977449,1175AFIL29,1175AFIL29
20533,976916,753PFL27,753PFL27
20534,976950,89AFSL27,89AFSL27
20535,976966,705SCPSL28,705SCPSL28
20536,976974,72959ABC28,72959ABC28
20537,976976,1070ESPL27,1070ESPL27
20538,976987,11VITPPL55,11VITPPL55
20539,977002,10EFL31,10EFL31
20540,977014,790TFL28,790TFL28
20541,977021,640NHPCL27,640NHPCL27
20542,977031,718HDBFS28,718HDBFS28
20543,977042,1010VCL27,1010VCL27
20544,977049,SFL200825,SFL200825
20545,977053,9NWIL27,9NWIL27
20546,977058,1290DKGF29,1290DKGF29
20547,977062,1170AX2526,1170AX2526
20548,977063,855HGIEL28,855HGIEL28
20549,977066,87AML28,87AML28
20550,977079,115MA2528,115MA2528
20551,977086,1155KFL26,1155KFL26
20552,977105,73274HDB28,73274HDB28
20553,977106,19SHTPL28,19SHTPL28
20554,977129,10JSHP28A,10JSHP28A
20555,977132,925MMFLD27,925MMFLD27
20556,977133,885VFL29,885VFL29
20557,977146,ABCRESET28,ABCRESET28
20558,977154,735MCFPL28,735MCFPL28
20559,977161,970OFSL28,970OFSL28
20560,977163,810LDL30,810LDL30
20561,977166,1175TT2527,1175TT2527
20562,977171,0JMTL30,0JMTL30
20563,977195,910SKFL28,910SKFL28
20564,977197,1150IFL28A,1150IFL28A
20565,977198,0IFL29,0IFL29
20566,977199,0IFL31,0IFL31
20567,977205,12ACAPL27A,12ACAPL27A
20568,977209,7264KMPL30,7264KMPL30
20569,977215,NWFL131025,NWFL131025
20570,977230,IFSL151025,IFSL151025
20571,977232,770ATSTL26,770ATSTL26
20572,977234,693SBI35,693SBI35
20573,977249,930MMFL28,930MMFL28
20574,977252,915MFL28A,915MFL28A
20575,977253,885MFL28,885MFL28
20576,977259,1115PPL27,1115PPL27
20577,977260,13ACAPL28,13ACAPL28
20578,977281,1165UCL31A,1165UCL31A
20579,977292,1140NFL27,1140NFL27
20580,977298,12ACAPL28A,12ACAPL28A
20581,977307,895NWFL28,895NWFL28
20582,977317,1125FFSL28,1125FFSL28
20583,977327,1425CIPL27,1425CIPL27
20584,977328,830JMFSL27,830JMFSL27
20585,977332,739IIL31,739IIL31
20586,977339,20SGHPL28,20SGHPL28
20587,977347,1175MGFL30,1175MGFL30
20588,977378,AHRT151225,AHRT151225
20589,977379,995MML28,995MML28
20590,977383,1250ACAP27,1250ACAP27
20591,977384,698DLFC30,698DLFC30
20592,977385,0MCHP30,0MCHP30
20593,977391,89NWFL28,89NWFL28
20594,977398,896AKCFL28,896AKCFL28
20595,977417,1135NFL27,1135NFL27
20596,977419,1170MML27,1170MML27
20597,977421,815MPFL27,815MPFL27
20598,977430,105SISL27,105SISL27
20599,977434,NWFL311225,NWFL311225
20600,975772,12ICLFL27A,12ICLFL27A
20601,975786,925VJRA926,925VJRA926
20602,975827,871HDBFPER,871HDBFPER
20603,975790,11USFBL31,11USFBL31
20604,975794,1182KSL26,1182KSL26
20605,975822,RRUCL11724,RRUCL11724
20606,975836,745RECL35,745RECL35
20607,975867,ZCNWF27,ZCNWF27
20608,975873,1030IKF27,1030IKF27
20609,975884,798IIL34,798IIL34
20610,975903,EEL130826,EEL130826
20611,975905,EEL130827,EEL130827
20612,975915,925SKF26A,925SKF26A
20613,975928,1175AFIL27,1175AFIL27
